name,representative,accounting_officer,address,established,shitei
岡下政経研究会,岡下　昌平,髙橋　友子,大阪府堺市中区深井沢町３３０１,H8.3.21,有
岡田かつや後援会,岡田　克也,嶋津　雅成,三重県三重郡川越町高松３０－１,H13.3.7,有
岡田康裕を支援する会,岡田　康裕,岡田　述史,兵庫県加古川市加古川町美乃利３５８－１,H21.10.14,有
岡本あき子の会,山下　章子,鈴木　清美,宮城県仙台市太白区長町４－４－２９,H30.10.12,有
岡本みつなりと進む会,神﨑　武法,末廣　伸作,東京都新宿区南元町１４－１,R2.6.25
岡山県鍼灸師政治連盟,内田　輝和,松沢　義彦,岡山県岡山市北区本町５－２０,H28.12.20
小川克巳全国後援会,小川　克巳,山﨑　達郎,埼玉県さいたま市見沼区大字中川１０７－４,H27.9.4
小川まさゆき後援会,小川　雅幸,伊藤　博美,栃木県那須烏山市興野１５６６,H14.4.15
ＯＫＩグループ連合政治活動委員会,中澤　孝之,北村　晴記,東京都港区芝浦４－１０－１６,H22.12.21
沖縄の米軍基地を東京へ引き取る党,中村　之菊,中村　之菊,千葉県千葉市稲毛区園生町４６８－１８２,R4.3.3
沖縄の誇りを取り戻す会,上地　国三,大塚　一夫,千葉県千葉市緑区あすみが丘３－４５－１,H25.7.3
ＯＫＩ　ＵＮＩＯＮ政策制度課題を考える会,北村　晴記,木村　雄一郎,東京都港区芝浦４－１０－１６,H21.9.2
奥下たけみつ後援会,奥下　剛光,池内　沙織,大阪府吹田市内本町２－６－１３,H18.10.4,有
尾﨑全紀事務所,尾﨑　全紀,尾﨑　全紀,東京都北区堀船３－２５－１４,R4.9.15
小沢一郎政経研究会,川辺　嗣治,川辺　嗣治,東京都港区赤坂２－１４－９,H1.6.22
小沢一郎東京後援会,川辺　嗣治,川辺　嗣治,東京都港区赤坂２－１４－９,H8.5.15
小沢まさひと後援会,臼杵　博,山本　晴美,山梨県甲府市中央５－８－１７,H29.10.31
小田急バス交通政策研究会,落合　宏文,堀川　竜二,東京都小金井市東町５－３１－２２,H27.10.1
小田急労働組合交通政策研究会,谷　昌樹,庄司　貴之,東京都世田谷区喜多見９－２５－６,H27.7.6
おだたか子を育てる会,植竹　暢茂,織田　美知子,東京都足立区保木間５－２５－１,H26.3.4
おだち源幸後援会「エフワン」,尾立　源幸,金子　裕伸,大阪府大阪市中央区内本町１－２－８,R2.1.10,有
おだち源幸猟友後援会,佐々木　洋平,浅野　能昭,東京都千代田区九段北３－２－１１,H31.2.19
おだち源幸連合後援会,佐々木　洋平,浅野　能昭,東京都千代田区九段北３－２－１１,R1.5.8
落合洋司と明日をつくる会,落合　洋司,岸尾　正博,東京都港区高輪２－１６－３８,H31.3.19
鬼木まこと後援会,鬼木　誠,石川　和正,東京都千代田区永田町２－１－１,R3.1.28,有
尾野伸一・ＥＣＯ後援会,尾野　伸一,尾野　ヒサコ,大阪府南河内郡河南町さくら坂４－１５－１,H24.7.19
小野光明と歩む会,辰野　利彦,古川　篤志,長野県塩尻市北小野３０２５－１,H29.11.6
オリーブの会,柴橋　正直,黒田　宏志,岐阜県岐阜市今沢町１３,H28.2.5
オリーブの木,瑞慶山　茂,西尾　憲一,千葉県船橋市夏見４－１６－４,R3.2.26
温故知新の会,渡辺　喜美,長山　利通,栃木県那須塩原市西朝日町１５－１２,H7.9.28,有
温知会,伊吹　文明,池田　賢一郎,東京都千代田区平河町２－３－１０,S63.1.8
オンブズマン四国,梶田　道男,中川　節雄,徳島県板野郡上板町鍛冶屋原字西北原３３－１,R3.4.16
ガーシー党,舟橋　夢人,舟橋　夢人,東京都江戸川区東葛西５－１２－１２,R4.5.13
改革国民会議,平野　貞夫,平野　貞夫,東京都港区虎ノ門３－１８－１２,H6.10.5
改革推進党,神谷　瑛,神谷　瑛,愛知県豊川市国府町西浦４－１,R3.4.2
改革フォーラム２１,川島　智太郎,川島　智太郎,東京都港区虎ノ門３－１８－１２,H5.2.5
外食産業政治研究会,近藤　正樹,石井　滋,東京都港区浜松町１－２９－６,S60.7.4
海賊党,須澤　秀人,須澤　秀人,東京都練馬区中村北１－１１－３,R4.5.6
化学エネルギー産業の未来を考える会,永井　学,藤田　憲作,東京都台東区池之端２－７－１７,H28.4.18
科学的日本国民党,中村　治正,中村　治正,宮城県仙台市宮城野区鶴ケ谷２－５,R2.3.12
輝く明日を創る会,小宮山　啓,仲　宏訓,東京都文京区春日２－２０－７,H29.4.21
輝く日本,川本　知佳,川本　知佳,大阪府羽曳野市羽曳が丘３－４－２,H7.7.21
かがやけ！北摂,藤井　宏樹,藤井　宏樹,大阪府摂津市三島２丁目１番２０－９１０号,H29.7.12
鶴翔会,鶴保　庸介,河嶋　克志,東京都千代田区永田町２－１－１,H11.1.7,有
革新自由党,小島　明夫,小島　秀夫,神奈川県横浜市戸塚区原宿１－２－１,H21.11.24
革新自由連合,矢崎　泰久,矢崎　泰久,静岡県伊東市松原９２６－１１,S61.1.29
岳友会,長谷川　岳,青木　誠太郎,北海道札幌市中央区北四条西４,H22.9.16,有
河西宏一事務所,河西　宏一,田邊　清二,東京都千代田区永田町２－１－２,R3.11.17,有
過剰なコロナ対策と緊急事態条項に反対し選択の自由を保障する共和党,青山　雅幸,青山　珠美,静岡県静岡市葵区伝馬町１０－４４,R4.1.20,有
花斉会,藤村　修,河井　淳一,東京都目黒区柿の木坂３－１１－４,H19.1.11
花誠会,山本　正美,山本　剛正,東京都中野区中野４－２－１,H22.8.20
片山さつき後援会,片山　さつき,九十九　正博,東京都千代田区永田町２丁目１－１,H18.7.7,有
片山政経懇話会,木村　秀太郎,●川　勲,東京都千代田区九段北４－２－２,H7.2.15
片山大介事務所,片山　大介,三井　敏弘,兵庫県神戸市中央区元町通３－１７－８,H28.9.15,有
片山大介を応援する会,近藤　純子,三井　敏弘,兵庫県神戸市中央区元町通３－１７－８,H29.1.20
かつらぎ会,水野　元晴,古賀　喜久子,神奈川県平塚市四之宮６－１０－３２,S51.2.25
門山ひろあき後援会,川﨑　鉄男,櫻井　真人,千葉県千葉市中央区中央４－１３－３１,H23.2.15
神奈川県同和対策推進協議会,齊藤　孝雄,齊藤　孝雄,神奈川県横浜市西区西平沼町７－４,H4.6.4
金子みちひと後援会,金子　道仁,石井　洋二,兵庫県川辺郡猪名川町若葉２－４１,R4.4.6,有
金子やすゆきと語る会,金子　快之,金子　快之,東京都渋谷区本町２丁目３３番１６号,H31.3.18,有
カーボン０の会,松浦　喜芳,松浦　大悟,静岡県掛川市領家１４４９－１,R3.1.14
かへい党,佐藤　衛二,佐藤　衛二,東京都中央区日本橋室町１－１２－１２,R4.2.25
かみかわ陽子後援会,石垣　徳夫,村松　潮見,静岡県静岡市葵区七間町１８－１０,H6.5.27
神谷ゆり後援会,神谷　ゆり,神谷　隆,長野県松本市高宮東７－１２,R4.3.17,有
神谷まさゆき後援会「政幸会」,神谷　政幸,神谷　真理子,愛知県豊橋市八通町９７,R2.6.5
神谷まさゆき中央後援会,山本　信夫,濵田　嘉則,東京都新宿区四谷４－３,R2.4.1
亀井静香後援会,亀井　静香,伊藤　竹政,東京都新宿区左門町６－４,S53.1.6
貨物ときわ会,宮澤　幸成,作山　健,東京都千代田区有楽町１－１０－１,S63.5.30
かりゆしクラブ,屋良　朝助,平良　洋一,沖縄県那覇市壺屋１－１－１,H18.9.28
カルト宗教から国民を守る党,大川　宏洋,森下　夏琳,東京都港区赤坂２－１３－８,R4.11.24
かれんフォーラム,牧島　かれん,二本木　隆宏,東京都千代田区永田町２－２－１,H30.2.8,有
河合設計総合研究所,河合　秀樹,河合　欣子,神奈川県川崎市川崎区小田４－１７－１,H7.10.23
かわいたかのりを支持する会,横田　泰文,中島　徹,東京都千代田区九段南４－８－１６,H17.9.29
河合ゆうすけと草加市の地域再生を実現する党,河合　悠祐,河合　悠祐,東京都葛飾区金町６－１３－９,R3.1.28,有
川崎重工労働組合関東支部政治活動委員会,水野　美由紀,土田　勝之,東京都港区海岸１－１４－５,H9.4.1
川崎重工労働組合政治活動委員会,濱田　圭,北　幸治,兵庫県神戸市兵庫区七宮町１－７－８,S51.6.10
川崎ひでと後援会,川崎　秀人,長嶺　友之,三重県伊賀市上野車坂町８２１,R3.7.9
川条しか後援会,川条　稔子,川条　志嘉,大阪府大阪市阿倍野区文の里１－８－２９,H16.9.13
川条志嘉事務所,川条　稔子,川条　志嘉,大阪府大阪市阿倍野区文の里１－８－２９,R3.10.1
川田龍平といのちを守る会,色平　哲郎,石井　惠子,東京都港区南青山２－２－１５,H23.3.9
河内維新の会,堂村　慎太郎,堂村　慎太郎,大阪府東大阪市川田１－２－２０,H25.8.8
川村ひろあき後援会,髙﨑　時彦,鈴木　富子,千葉県千葉市中央区新千葉３－７－１４,H7.12.18
川村ひろあきを育てる会,髙﨑　時彦,鈴木　富子,千葉県千葉市中央区新千葉３－７－１４,H6.11.18
環境・エネ政策研究会,石田　昭浩,小松　聖斉,東京都港区浜松町１－２１－２,H16.9.7
環境・経済政策研究所,長浜　博行,長浜　博行,千葉県柏市中央町５－２１,H7.6.12,有
環境結社天●総興大阪総本社,辻　隆,辻　修,兵庫県伊丹市御願塚７－１－２０,H7.1.30
環境公害問題協議会,坂矢　吉秋,坂矢　吉秋,東京都台東区西浅草３－２８－１９,H30.11.6
環境推進研究会,鳥越　澄夫,河野　正美,東京都千代田区神田須田町１－２４,H21.12.22
環境対策研究会,八田　富夫,平井　作実,岡山県岡山市中区倉益３６３－２,H10.12.28
環境党,定森　敏明,定森　弘行,岡山県勝田郡奈義町柿７４４,R4.4.15
環境保全協会不退塾,西尾　修身,大熊　悟,香川県坂出市西庄町５９０－２,H13.1.29
環境保全協議会,中島　國久,中島　久乃,大阪府大阪市此花区春日出北１－６－１７,H23.5.18
環境保全政治連盟,小杉　徹四,尾﨑　洋市,東京都千代田区永田町２－９－６,H16.5.21
関西ＩＣＴ懇話会,姫野　秋雄,村中　賢良,大阪府大阪市中央区森ノ宮中央１－７－１２,H27.4.24
関西維新の会,松宮　勝也,長山　久志,大阪府柏原市本郷５－２－４,H27.8.21
関西維新の会,喜多　義典,飯田　利信,大阪府大阪市中央区島之内１－１７－１６,H27.8.19
関西奥野会,岡本　昭,林　修一,大阪府大阪市中央区今橋１－７－３,H21.3.24
関西再生研究会,矢野　隆司,八百原　聖行,大阪府大阪市福島区福島５－９－３,H17.12.14,有
関西自警団,緒方　宏伸,前原　武美,大阪府柏原市本郷５－２－４,H21.1.30
関西政治研究フォーラム,岸野　孝弘,佐藤　和行,大阪府大阪市北区南扇町１－１４,H25.4.18
関西電力総連政治活動委員会,壬生　守也,的井　弘,大阪府大阪市北区南扇町１－１４,H6.12.20
関西電力労働組合政治活動委員会,岸野　孝弘,佐藤　和行,大阪府大阪市北区南扇町１－１４,S55.12.23
関西聯合政治結社大日本神皇勢心塾,松岡　幸雄,●津　有美,和歌山県岩出市野上野７－６,R4.1.27
関西若手議員決起の会,和田　有一朗,南部　創,兵庫県神戸市垂水区川原４－１－１,H17.5.11
関西若手議員ネットワーク,中西　礼皇,池本　真,兵庫県神戸市灘区琵琶町１－１０－９,H29.5.1
甘山会,甘利　明,大野　治雄,神奈川県大和市桜森３－６－１４,H9.10.24,有
環整連政治連盟,玉川　福和,宮原　靖明,東京都港区新橋４－３１－７,S53.8.29
貫道舎,中田　潤,中田　潤,熊本県熊本市北区植木町岩野６２４,H27.3.18
関東信越税理士政治連盟,小林　俊一,田中　操,埼玉県さいたま市大宮区浅間町２－７,S51.2.6
関東ハイタク協議会交通政策研究会,石橋　清志,内山　篤,東京都港区高輪４－３－５,R3.5.17
関東豊穣会政治連盟,坂井　康宏,澤山　和彦,東京都港区新橋５－３３－９,S62.2.27
関東流通問題研究会,小野　翼,小橋　雅史,東京都江東区東陽２－２－２０,S61.3.6
環日本海政治経済懇話会,山崎　正昭,石山　秀樹,福井県福井市大手３－４－１,H7.1.25,有
頑張れ日本！全国行動委員会,水島　総,松浦　威明,東京都渋谷区渋谷１－１－１６,H22.3.25
頑張れ！ふじすえの会,藤末　健三,藤末　千紗,東京都中央区月島１－１５－１０,H16.2.5,有
がんばれ円より子クラブ,山﨑　順子,城　信雄,東京都千代田区二番町１－２,H5.10.19,有
がんばろう日本,片田　広明,片田　宏子,東京都中野区中央２－３０－９,H23.4.7
寛友会,今津　寛,長屋　成義,北海道旭川市秋月２条１－１０－１３,H6.3.16
関隆会,高橋　忠義,安保　利昌,大阪府大阪市淀川区西中島４－３－４,H29.7.3
咸臨倶楽部,大中　吉一,北條　和男,東京都新宿区四谷三栄町１０－１２,H17.2.1
黄色いリボンの会,鎮西　美保子,長澤　清雄,埼玉県熊谷市村岡３９９－５,H30.11.15
木内たかたね後援会,木内　孝胤,木内　正胤,東京都港区元赤坂１－２－７,R4.6.6,有
亀栄会,亀井　亜紀子,田畑　静吾,東京都品川区上大崎３－３－９,H19.10.31,有
機器部会組織内議員を支援し政策実現を推進
する会,森岡　祥浩,椿原　仁志,東京都中央区新川１－２３－４,H29.11.29
企業行政人権評議会,原　一,古矢　伸次,東京都板橋区高島平７－１４－５,H23.4.21
菊守青年同盟,麦田　直樹,牧野　隆志,東京都目黒区自由が丘１－２５－１２,H16.3.16
菊守青年同盟國心天政塾,野村　和司,石井　弘,東京都八王子市上柚木３２５－７,H24.4.3
